"Weekly Measles Incidence, 1928-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1957,30,2.09,3.90,5.51,0.17,1.89,2.40,2.54,0.23,1.05,1.65,0.35,1.71,6.07,1.21,0.55,2.36,-,1.57,0.03,4.98,1.01,2.07,0.92,0.21,0.05,1.19,4.65,0.29,0.38,2.10,1.60,6.49,2.38,0.16,3.59,0.72,1.31,8.06,0.53,0.24,1.32,0.30,0.99,2.95,2.42,1.06,2.21,3.05,0.49,11.87,2.87
1957,31,1.96,-,4.71,0.75,1.48,2.40,2.92,0.47,1.57,0.75,0.32,1.54,7.79,0.98,0.57,2.06,-,1.16,-,1.91,0.73,2.17,1.49,0.03,0.05,0.21,10.34,0.14,-,0.17,1.80,3.66,2.01,0.21,3.76,0.71,0.35,6.31,0.31,1.18,1.80,-,1.49,2.32,2.18,5.59,0.86,2.42,0.49,11.11,-
1957,32,1.51,0.43,2.93,0.06,0.97,2.04,4.54,-,1.18,0.66,0.56,2.05,10.90,0.74,0.22,1.36,-,0.31,0.35,2.23,0.97,1.42,1.06,0.27,0.14,0.33,3.45,0.07,1.15,0.17,0.98,4.25,2.12,0.09,7.35,0.47,0.44,4.61,0.47,0.35,0.75,2.70,1.19,2.49,1.69,31.38,0.42,1.84,0.22,8.12,0.32
1957,33,0.87,2.60,2.31,0.23,0.72,1.32,1.14,-,0.92,0.34,0.24,0.34,6.39,0.48,0.24,1.03,-,0.34,0.10,1.06,0.77,1.03,0.55,0.03,0.05,0.12,1.35,0.29,-,-,0.58,3.31,1.06,0.09,1.47,0.30,0.39,3.68,0.16,0.24,0.75,0.60,0.44,1.59,3.27,1.33,0.75,0.66,0.22,6.67,0.96
1957,34,1.00,32.03,3.38,-,0.79,0.84,0.51,0.23,0.79,0.37,0.08,0.51,-,0.37,1.06,0.37,-,0.27,-,1.91,0.63,0.97,0.44,0.21,0.19,-,5.85,0.29,0.77,0.17,0.54,2.48,0.87,0.07,1.96,0.29,0.04,2.10,0.15,0.35,0.75,0.45,0.70,1.50,0.61,-,0.55,1.58,0.54,5.51,0.64
1957,35,0.42,1.30,2.13,-,0.67,1.50,1.10,-,0.66,0.18,0.11,0.68,2.65,0.29,0.33,0.15,-,-,-,0.32,0.17,0.67,0.18,0.31,0.19,0.02,2.25,-,0.77,-,0.09,1.18,1.28,0.11,0.49,0.28,0.22,1.58,0.05,-,0.31,-,0.70,-,0.73,0.27,0.26,0.22,0.38,4.48,0.32
1957,36,0.51,2.60,1.60,0.29,0.20,0.72,0.17,0.23,0.52,0.21,0.03,1.03,0.62,0.21,0.07,0.26,-,1.30,0.03,0.53,0.35,0.65,0.28,-,0.05,0.02,5.70,0.07,-,-,0.31,0.94,0.47,0.02,3.10,0.19,0.48,1.46,0.16,-,0.31,0.15,0.58,0.98,2.18,2.93,0.52,1.03,1.79,3.27,0.96
1957,37,0.55,6.49,1.69,-,0.34,0.84,0.42,1.17,0.13,0.16,-,1.03,3.43,0.25,0.18,0.07,-,0.38,-,0.21,0.21,0.73,0.28,1.07,0.24,-,8.55,0.22,0.38,-,0.35,1.06,0.81,0.05,0.65,0.44,0.31,1.52,0.18,0.12,0.75,0.45,0.76,1.19,2.66,-,0.31,3.01,0.33,3.01,-
1957,38,0.39,0.87,2.04,-,0.41,-,0.47,0.47,-,-,0.03,-,2.02,-,0.20,0.29,-,0.55,-,0.74,0.24,0.39,0.40,0.03,0.05,0.36,6.75,0.14,-,-,0.30,1.18,0.50,0.18,1.14,0.32,1.01,0.99,0.20,-,1.54,0.15,1.69,1.01,0.97,0.27,0.49,0.88,0.76,2.90,0.96
1957,39,0.64,15.58,1.33,0.12,0.48,0.66,1.87,1.41,0.26,-,0.08,-,2.65,0.29,0.31,0.26,-,1.26,0.03,0.11,0.56,0.71,0.26,0.18,0.38,0.05,4.35,0.07,-,-,0.51,1.18,0.42,0.05,4.25,0.33,0.22,2.34,0.24,-,0.35,-,1.05,1.04,0.97,0.53,0.49,0.95,0.38,2.06,0.96
1957,40,0.35,1.73,0.71,-,0.39,0.54,0.30,0.23,0.26,-,0.08,0.51,1.25,0.22,0.20,0.29,-,0.20,0.03,0.21,0.17,0.75,0.57,0.09,0.34,0.07,3.15,0.07,-,-,0.68,1.65,0.46,-,0.98,0.14,0.18,1.81,0.26,-,0.70,0.15,1.19,0.99,1.45,0.27,0.39,2.06,0.43,2.45,0.64
1957,41,0.16,2.16,2.49,-,0.53,0.72,0.17,0.23,0.26,0.37,0.19,-,1.25,0.44,0.24,0.55,-,0.75,0.03,2.44,0.52,0.71,0.37,0.89,-,0.05,13.04,-,-,1.05,0.45,3.19,0.53,0.09,1.31,0.29,0.26,2.51,0.48,-,0.92,-,0.61,1.12,1.57,1.33,0.29,2.09,0.76,2.85,0.32
1957,42,0.32,0.43,0.71,0.06,0.81,0.60,0.17,-,0.39,-,0.03,0.17,1.09,0.50,0.13,0.11,-,0.14,-,1.06,0.56,1.85,0.32,0.15,0.43,-,4.95,1.79,-,5.24,0.30,2.48,0.42,0.05,2.12,0.18,0.09,3.86,0.41,0.24,0.18,-,0.79,0.89,1.21,0.53,0.57,2.61,1.03,3.72,-
1957,43,0.26,1.30,0.89,-,0.76,0.60,0.08,-,0.92,0.11,1.46,0.68,1.40,0.30,0.42,0.18,-,0.75,-,3.92,0.56,0.91,0.18,0.03,0.14,0.02,16.04,0.07,0.77,2.62,0.37,4.01,0.56,0.18,-,0.38,0.18,4.85,0.19,-,0.44,-,1.89,0.98,1.94,0.27,0.29,2.79,4.45,3.46,-
1957,44,0.13,3.46,1.87,-,0.56,0.90,0.30,0.23,0.92,0.09,0.11,-,8.41,0.63,0.31,0.33,-,0.14,0.03,1.48,0.87,1.74,0.30,-,0.14,0.07,5.70,-,-,0.35,0.49,4.25,0.59,0.05,5.39,1.05,0.04,5.08,-,-,0.31,0.15,1.31,-,1.57,2.66,0.39,5.29,3.42,4.38,-
1957,45,0.23,-,0.53,-,0.58,0.84,0.25,0.47,0.79,0.14,0.11,-,4.67,0.47,0.24,0.04,-,0.68,0.35,3.82,1.84,0.93,0.37,0.09,0.05,0.19,9.45,-,0.77,-,0.21,5.43,0.47,0.11,2.29,1.02,0.18,2.75,0.25,0.12,1.19,0.75,1.14,-,5.45,-,0.26,4.22,11.39,4.06,0.32
1957,46,1.03,4.76,1.33,0.06,0.69,0.84,0.21,-,0.79,0.37,1.06,0.17,0.93,0.34,0.18,0.07,-,0.85,0.10,5.41,2.05,1.20,0.41,0.12,0.10,0.19,6.45,-,-,1.75,0.12,4.25,0.83,0.11,3.59,0.40,0.70,5.55,0.16,-,0.70,-,1.28,0.97,1.21,-,0.91,5.43,13.46,4.88,-
1957,47,0.10,10.82,1.69,0.12,0.63,3.67,1.36,0.23,2.23,0.37,1.17,-,6.23,0.50,0.15,-,-,0.58,0.16,1.80,4.18,3.55,0.63,0.21,0.05,0.05,20.39,0.14,-,2.62,0.14,3.90,2.10,0.30,5.07,0.94,0.35,5.20,0.25,0.47,0.22,-,2.77,1.39,2.30,0.53,1.04,1.47,7.87,5.09,-
1957,48,0.03,3.03,2.93,1.79,1.44,0.60,0.72,0.23,4.98,0.37,0.85,-,-,0.29,0.49,0.59,-,0.79,0.13,5.09,5.36,1.03,1.22,0.03,0.34,-,18.59,-,-,1.75,0.42,2.48,1.24,0.66,9.15,0.70,0.09,6.31,0.47,-,1.58,-,3.99,1.57,0.97,-,1.77,3.05,3.85,6.88,-
1957,49,0.68,32.47,1.33,0.12,1.05,1.32,0.93,1.64,4.19,0.18,1.14,0.17,15.42,1.09,1.59,0.48,-,0.68,0.03,2.76,6.65,4.20,0.71,0.12,0.05,0.19,26.39,0.36,-,0.35,0.54,22.67,1.82,0.80,4.41,1.30,0.92,7.01,0.17,0.12,0.62,0.75,4.95,3.01,3.51,-,1.85,4.70,6.19,-,-
1957,50,0.77,18.18,3.29,0.12,0.88,0.72,3.94,1.41,3.15,0.25,1.30,0.68,11.99,0.66,0.95,0.18,-,2.36,0.19,7.95,8.53,4.50,1.60,0.03,0.10,0.12,23.24,0.14,1.92,1.05,0.75,4.37,2.60,0.60,7.52,0.84,0.09,6.95,0.96,-,0.70,0.15,7.28,2.33,0.61,-,0.78,5.03,4.56,16.83,-
1957,51,0.10,14.72,3.11,1.85,1.16,-,1.14,0.94,1.83,-,1.57,1.03,18.85,0.58,0.55,0.44,-,2.70,0.03,6.04,7.10,3.27,1.02,-,0.29,0.12,-,-,-,1.05,0.35,4.49,2.46,1.12,7.19,1.09,1.10,8.64,0.42,3.41,-,-,7.72,2.83,3.75,0.53,1.40,4.74,4.83,11.69,0.32
1957,52,0.39,2.16,2.58,3.17,0.90,2.10,1.31,0.23,3.54,0.66,1.83,1.03,20.40,1.93,0.99,-,-,2.56,0.10,6.57,5.05,4.02,0.90,0.15,-,0.02,12.74,0.36,-,0.87,0.91,4.84,3.10,0.21,8.99,4.27,0.61,23.31,-,0.47,1.45,-,9.44,2.28,1.57,0.80,-,2.06,12.97,24.37,1.27
1958,1,0.44,12.50,3.27,0.06,1.08,2.52,1.72,1.62,4.62,0.67,3.23,0.17,19.50,0.84,0.89,0.52,-,3.99,0.41,7.63,9.12,4.99,1.28,-,0.19,0.19,11.26,0.07,-,4.48,0.59,-,3.23,0.96,7.26,1.24,0.40,10.65,-,0.93,3.95,-,11.35,3.96,2.01,0.79,2.66,3.61,23.96,29.04,0.95
1958,2,0.54,9.38,5.53,1.04,1.39,3.18,4.91,2.08,4.10,1.21,2.13,0.83,19.97,2.60,1.94,0.70,-,15.91,0.10,5.30,10.30,7.23,4.76,1.54,0.48,0.02,14.56,1.74,-,9.12,2.90,11.63,5.90,0.34,14.03,1.57,2.56,17.81,1.43,5.71,2.30,0.15,11.73,4.22,4.38,-,1.71,5.37,21.46,31.38,0.63
1958,3,0.82,20.54,7.12,2.20,2.98,3.90,3.97,1.15,4.36,0.58,2.31,1.16,19.66,1.70,2.71,0.15,-,15.06,0.16,8.16,9.86,7.72,3.50,0.27,0.96,0.24,7.66,6.29,-,7.06,2.82,17.72,5.17,1.74,11.72,2.61,1.59,18.63,-,1.52,2.60,-,11.99,5.27,4.85,-,2.99,6.74,23.63,42.60,4.44
1958,4,2.72,-,5.70,3.01,2.10,4.08,5.60,2.77,4.10,0.22,1.13,0.33,14.55,2.65,2.20,2.03,0.05,18.30,0.38,7.73,10.70,12.65,4.23,0.75,2.06,0.33,13.96,0.14,1.12,10.33,3.26,18.17,6.65,0.59,2.15,3.16,1.99,14.09,1.78,5.24,6.64,-,20.31,7.97,4.14,2.37,3.70,5.37,15.50,36.61,0.63
1958,5,3.26,16.07,8.55,0.58,3.52,4.32,-,1.62,9.51,1.62,-,1.32,26.32,2.26,4.63,7.20,0.05,-,0.60,4.34,11.37,-,-,0.42,1.49,0.57,15.77,0.36,-,5.51,-,30.70,-,-,15.18,-,2.96,14.78,-,0.93,-,-,-,10.75,5.68,14.74,2.30,12.19,-,-,1.59
1958,6,2.40,2.68,9.64,2.90,4.46,5.94,8.54,4.85,8.19,0.45,2.18,-,39.63,3.59,7.29,2.99,-,20.36,0.25,9.64,10.09,22.87,4.68,1.27,2.06,1.77,21.32,0.43,0.74,60.76,4.69,17.95,8.87,2.10,10.56,4.26,2.78,19.73,2.53,12.00,5.56,0.61,23.60,16.27,11.95,10.26,4.78,7.21,22.55,42.08,6.35
1958,7,2.09,-,14.25,2.20,3.33,5.28,10.71,4.16,9.78,1.58,2.76,1.32,21.21,3.13,6.90,3.06,-,28.67,0.22,6.99,13.08,22.14,3.86,0.72,1.63,1.10,19.82,5.64,1.12,1.38,5.09,41.31,9.04,4.04,-,7.42,-,20.72,3.74,10.37,7.99,-,26.02,19.48,19.53,20.00,10.35,9.84,22.87,40.02,1.59
1958,8,4.71,12.95,13.41,4.87,3.17,3.96,21.14,8.78,10.30,1.94,2.60,0.83,12.85,5.00,9.51,1.81,-,27.96,0.13,7.94,9.99,19.88,6.14,0.45,3.26,0.50,27.63,0.87,0.37,10.50,6.76,54.06,13.34,3.61,9.57,5.84,6.57,24.62,4.58,11.77,22.92,0.91,22.64,18.76,8.40,9.74,8.48,12.98,13.60,38.04,0.95
1958,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1958,10,7.24,4.02,26.32,15.12,8.70,10.02,18.60,6.24,10.04,11.25,6.60,0.33,27.40,5.57,11.70,4.91,0.19,19.62,0.48,7.31,9.26,29.08,9.73,1.48,1.58,1.77,20.57,2.75,0.37,9.64,10.75,56.55,12.82,8.84,17.00,10.94,10.45,22.76,5.97,22.38,9.51,1.07,45.43,44.28,10.06,22.63,14.67,22.43,14.42,49.99,4.76
1958,11,6.17,7.59,25.90,4.87,8.27,11.52,30.38,3.46,13.47,17.41,5.49,0.99,18.89,7.78,20.27,-,0.37,31.71,0.29,24.58,9.86,30.78,12.78,0.91,3.88,2.27,22.67,6.22,3.35,9.98,11.49,80.25,14.48,4.98,23.27,9.76,7.10,19.50,7.73,27.74,23.70,0.61,48.34,42.63,9.70,11.32,16.63,17.17,15.66,67.76,7.30
1958,12,13.82,16.07,38.89,9.79,7.21,13.80,19.46,2.08,10.44,4.34,10.70,0.50,20.12,6.45,21.91,5.76,-,41.27,0.22,10.59,5.16,33.35,13.76,1.78,2.92,3.30,35.44,4.70,1.49,26.51,14.21,54.29,18.10,7.61,12.21,15.83,24.44,16.07,8.08,19.35,14.89,0.30,50.39,66.08,7.46,18.68,22.05,17.81,36.26,63.10,6.35
1958,13,16.22,2.23,37.89,13.85,10.44,21.06,23.59,5.08,10.30,12.31,5.68,1.32,19.97,8.53,26.95,8.35,-,46.67,0.38,16.21,8.45,31.74,15.86,1.30,3.31,1.98,42.04,2.39,2.23,39.07,17.61,56.09,16.40,7.91,24.09,14.86,14.64,24.39,10.63,26.11,21.96,0.30,39.90,62.76,15.27,9.21,24.07,17.09,18.59,74.26,16.19
1958,14,10.94,0.89,48.37,8.63,8.18,12.48,24.45,4.85,11.36,37.17,10.36,0.99,26.78,7.90,20.97,8.83,1.07,40.32,0.67,19.17,8.08,32.40,20.54,1.03,5.03,3.58,29.73,14.97,0.37,6.54,15.70,42.33,20.47,5.37,25.74,14.83,18.75,20.61,6.00,20.51,22.05,0.61,42.18,62.55,16.09,18.68,27.08,20.77,29.65,88.99,20.00
1958,15,20.08,2.23,38.81,20.97,8.29,15.84,35.73,7.16,9.51,18.66,6.78,1.49,20.74,12.40,29.11,21.09,1.59,28.23,0.22,24.26,7.95,35.87,19.98,0.15,3.64,5.52,44.29,1.52,0.74,8.95,17.86,43.00,15.56,4.39,19.80,15.80,20.47,19.09,15.03,26.46,43.32,0.30,49.76,68.84,10.53,10.79,24.58,14.89,28.40,78.61,13.97
1958,16,19.70,12.50,41.32,4.87,12.24,21.36,37.12,6.70,7.53,20.60,10.36,1.65,24.61,10.68,20.47,16.58,-,32.69,0.22,22.35,6.34,35.39,22.09,1.48,-,4.47,53.90,7.66,10.04,31.84,23.97,61.40,17.49,5.99,26.24,10.93,16.23,20.90,14.72,32.05,38.06,0.91,48.08,59.61,14.91,19.47,28.51,20.59,28.13,86.18,15.56
1958,17,16.76,3.12,56.41,15.18,12.83,17.82,37.45,5.77,10.96,26.31,11.59,3.14,16.87,14.14,11.76,9.86,-,23.17,0.32,17.90,6.30,34.89,34.98,1.54,4.17,3.75,62.76,4.48,0.74,16.35,21.09,47.63,18.07,4.62,31.35,21.85,19.45,17.64,18.53,29.72,34.42,0.46,37.97,58.73,21.89,7.37,36.25,17.74,37.89,112.23,30.79
1958,18,24.69,11.16,-,-,11.52,24.42,27.68,3.46,5.68,20.43,6.91,19.01,40.09,13.26,29.63,15.62,-,30.83,0.38,35.91,4.93,39.24,43.11,1.72,5.51,5.92,64.26,7.74,1.86,14.63,20.32,43.91,19.91,3.54,21.78,14.88,33.08,20.90,18.27,44.29,31.60,2.59,46.01,73.44,42.01,18.68,40.24,15.69,27.75,94.67,13.02
1958,19,22.10,1.79,65.38,5.56,14.44,37.13,32.79,2.77,8.19,14.88,16.98,4.96,24.77,13.92,32.14,107.42,-,24.62,0.25,22.46,7.14,35.27,30.79,2.60,2.64,5.11,51.20,4.05,1.12,10.33,23.01,42.66,17.43,4.98,39.11,17.07,17.73,18.45,19.03,22.84,40.23,1.68,36.59,53.46,14.44,10.53,36.36,17.81,36.53,111.35,79.68
1958,20,16.03,17.41,81.89,2.67,12.96,39.17,40.76,5.77,2.91,13.84,12.04,2.98,23.22,12.64,33.82,22.19,-,27.79,0.06,15.78,5.30,29.58,27.86,3.05,5.85,3.20,32.73,5.64,15.61,6.37,26.47,31.15,17.49,1.94,35.48,15.73,21.53,17.29,-,55.71,43.19,-,32.53,43.57,29.82,23.95,40.04,21.75,28.83,96.07,19.68
1958,21,12.58,10.71,52.39,2.09,12.51,50.57,20.81,2.77,8.32,8.10,6.49,1.49,32.51,18.66,21.27,11.30,-,31.04,0.29,21.61,4.53,33.41,42.17,2.72,1.58,7.48,65.32,3.76,0.74,6.20,29.41,21.44,16.47,2.42,47.03,17.26,24.75,20.72,16.98,26.69,24.18,-,29.39,39.85,25.68,26.05,27.06,17.38,40.87,101.85,9.21
1958,22,12.39,35.27,46.10,1.91,6.83,32.75,24.78,6.70,2.77,12.81,6.13,0.17,17.03,10.41,11.54,13.29,-,17.12,0.51,15.68,4.56,28.00,20.32,1.93,0.53,4.99,-,-,2.23,2.41,30.80,22.91,12.88,2.03,26.90,23.53,18.09,11.58,13.53,15.73,-,-,28.69,21.82,28.17,13.16,26.44,17.53,12.09,-,3.17
1958,23,7.75,7.59,39.48,0.64,13.78,22.14,30.42,4.39,2.25,4.60,8.89,5.29,25.08,17.36,16.34,44.76,-,8.75,0.10,23.94,2.82,38.66,53.55,2.38,0.96,3.49,37.84,0.51,1.86,19.79,20.24,21.67,13.80,2.47,17.00,14.18,10.41,13.45,30.15,29.60,7.64,0.15,21.23,25.43,33.14,28.16,25.78,12.77,17.56,92.71,14.29
1958,24,-,4.02,35.29,31.63,10.07,28.73,32.38,4.16,5.81,7.56,4.57,2.48,4.02,14.14,10.78,17.84,-,13.95,0.54,22.35,3.39,29.34,30.61,3.71,0.38,1.84,30.03,2.46,-,11.19,26.40,14.67,12.79,2.35,23.76,11.03,13.98,9.25,24.08,16.90,15.54,-,21.84,15.96,17.16,12.37,16.20,14.89,12.30,76.81,2.54
1958,25,-,3.57,-,-,9.35,-,29.03,4.85,2.77,3.69,-,0.50,-,-,-,6.43,-,-,-,19.60,6.94,29.94,27.86,1.06,0.29,2.53,-,4.05,-,6.37,-,-,14.71,1.92,14.85,5.88,9.48,7.92,-,-,15.89,-,-,-,16.80,13.68,18.93,5.70,9.38,-,-
1958,26,6.26,-,15.34,0.06,6.19,15.66,21.14,1.62,2.38,1.84,1.55,5.79,17.80,4.99,6.24,6.02,-,9.42,0.19,18.54,2.98,19.46,13.81,0.60,1.01,1.48,17.87,2.82,11.52,2.41,16.25,6.66,11.71,0.64,14.69,6.09,3.75,8.79,7.25,10.26,19.57,0.15,10.75,9.04,10.65,6.84,13.54,4.11,8.73,45.02,3.49
1958,27,2.34,1.79,12.07,0.75,3.64,12.78,8.54,1.15,0.92,3.28,5.05,1.16,6.35,5.22,3.69,2.58,-,4.49,-,9.53,1.61,13.91,5.44,0.42,0.29,1.19,10.36,3.98,0.74,7.06,10.25,5.19,8.04,1.21,14.19,10.54,3.18,2.44,3.26,6.18,4.38,-,5.21,3.75,9.47,7.37,9.79,2.67,6.61,40.88,1.59
1958,28,0.82,20.09,6.29,0.81,3.95,8.28,17.91,1.15,1.59,1.84,2.26,3.14,12.23,4.72,3.71,5.32,-,2.94,0.54,5.83,1.54,11.98,10.90,0.03,1.44,0.60,10.06,2.46,0.37,2.58,10.36,0.90,7.69,0.30,6.77,2.70,3.04,8.79,5.64,1.98,0.39,0.46,6.51,5.65,2.84,1.58,10.14,2.02,5.75,27.43,19.68
1958,29,0.82,17.86,5.36,3.71,3.08,7.14,9.77,1.39,0.40,0.97,1.55,2.48,6.97,3.60,3.14,5.13,-,6.18,0.06,4.77,1.37,8.40,11.20,0.36,1.39,2.53,12.16,4.19,1.12,0.52,7.15,6.88,5.59,0.53,6.77,4.65,1.24,4.02,2.73,4.08,0.22,1.07,5.79,5.07,3.43,2.63,8.53,2.20,3.14,21.29,-
1958,30,0.32,12.95,8.13,0.64,2.42,9.72,5.52,0.46,1.19,1.02,1.97,1.32,3.25,2.10,1.55,8.64,-,2.77,0.13,8.05,3.02,4.03,1.64,0.06,0.48,1.15,21.32,0.65,1.12,1.03,4.58,4.40,4.05,0.32,5.12,3.18,1.46,4.48,3.15,2.91,1.17,-,6.25,4.26,6.04,1.32,4.47,1.41,0.81,15.22,0.32
1958,31,0.16,8.93,6.79,1.10,1.75,8.76,4.54,0.69,-,1.19,0.89,1.65,5.57,2.20,0.92,2.25,-,1.69,-,5.72,1.07,3.89,5.91,0.06,1.39,0.57,5.86,0.14,0.74,2.58,3.90,3.05,2.20,0.14,4.29,0.95,0.97,3.78,2.37,1.40,0.74,0.46,4.24,2.92,3.20,3.68,4.70,2.13,2.01,8.35,1.27
1958,32,0.63,1.79,6.29,-,1.54,6.42,2.21,1.15,0.40,0.69,1.45,0.66,0.77,1.31,0.81,0.59,-,1.72,-,4.03,0.64,2.14,1.66,0.09,0.43,0.60,3.15,0.36,4.09,1.20,2.34,3.16,2.78,0.14,1.49,2.24,0.57,2.91,1.04,1.28,0.52,0.46,3.34,2.54,4.73,0.79,2.73,1.73,3.85,8.22,0.95
1958,33,0.92,16.96,7.46,0.12,1.51,2.88,2.37,0.46,0.26,0.69,0.66,2.81,0.93,1.40,0.44,3.18,-,3.14,-,5.08,0.64,1.86,2.67,0.03,0.43,0.45,7.51,0.43,-,0.69,2.05,4.51,1.38,0.07,2.64,0.79,0.71,2.39,1.04,0.70,1.17,0.46,2.88,1.86,2.37,0.26,-,1.30,1.73,4.19,0.63
1958,34,0.13,34.82,4.19,0.12,0.67,4.20,1.10,0.46,0.53,0.24,0.16,1.16,2.48,1.13,0.28,0.78,-,1.89,-,0.32,0.30,0.96,1.54,-,0.81,0.14,1.05,-,0.74,-,1.29,3.05,0.72,0.18,1.65,0.84,0.31,1.75,0.84,-,0.35,0.30,3.00,1.34,2.37,-,2.17,1.51,2.28,3.15,0.32
1958,35,0.25,2.23,1.93,0.70,0.44,-,0.65,0.23,0.13,0.13,0.34,3.14,1.39,0.78,0.24,1.33,-,3.04,-,1.91,0.40,0.74,1.47,0.06,0.24,-,-,-,-,-,0.59,1.35,0.69,0.05,-,0.74,0.49,1.69,0.56,-,2.21,0.15,2.19,1.57,1.42,0.79,0.64,0.58,1.14,2.24,-
1958,36,0.54,6.25,1.17,0.06,0.71,2.34,0.37,0.23,-,0.45,0.74,1.32,1.24,0.40,0.46,3.10,-,0.17,0.10,2.01,0.47,0.50,0.63,-,0.24,0.22,15.92,0.07,-,0.34,0.56,4.29,0.34,0.09,0.83,0.31,0.18,1.11,0.51,-,-,0.15,1.84,1.47,-,0.26,1.99,0.79,0.54,1.33,0.95
1958,37,0.38,-,1.42,0.12,0.52,2.88,0.29,-,0.66,0.09,0.42,2.15,2.79,0.48,0.68,1.03,-,1.35,0.06,0.85,0.10,0.48,0.57,-,0.19,0.60,3.30,0.29,0.74,-,0.54,1.81,0.58,0.11,2.15,0.48,0.09,1.92,0.42,1.05,0.04,-,2.62,1.17,1.78,0.53,1.35,1.08,0.92,1.80,2.86
1958,38,0.03,4.91,2.26,0.23,0.44,3.18,0.16,0.46,0.53,0.09,0.42,1.82,-,0.47,0.37,0.74,-,0.71,0.03,0.85,0.34,1.98,1.40,0.09,0.34,0.57,1.95,0.07,0.74,0.52,0.44,1.24,0.33,0.11,2.15,0.50,-,1.57,0.40,0.47,-,0.15,1.64,0.83,1.30,2.11,0.77,1.08,0.98,1.95,0.32
1958,39,0.03,8.48,1.17,-,0.42,4.38,0.49,0.23,-,0.24,1.37,0.99,-,0.24,0.44,0.81,-,0.61,0.03,0.95,0.07,0.54,0.44,0.21,0.14,0.22,7.81,0.14,-,-,0.31,3.39,0.31,0.07,3.14,0.31,0.13,1.40,0.71,0.58,0.43,-,1.30,1.13,0.95,1.05,0.87,1.12,1.41,1.67,-
1958,40,0.06,7.14,1.26,-,0.70,1.98,0.61,0.23,-,0.54,0.21,0.50,1.39,0.30,1.00,0.41,-,0.91,0.03,0.74,0.37,0.56,0.51,0.06,0.19,0.41,13.81,0.14,0.74,0.17,0.56,1.92,0.35,0.02,6.60,0.63,-,1.69,0.54,-,-,0.15,0.72,1.03,1.78,-,0.41,1.19,6.56,1.74,1.59
1958,41,0.16,12.50,1.09,-,0.34,4.14,1.88,0.92,-,0.43,-,1.16,0.77,0.26,0.59,0.96,-,1.32,-,2.22,0.17,0.30,0.98,0.06,0.67,0.26,10.81,0.29,1.12,-,0.44,1.69,0.37,0.05,7.26,0.35,0.04,2.10,1.56,0.12,0.26,-,2.02,1.70,1.78,2.89,1.07,0.79,10.46,1.82,-
1958,42,0.16,11.61,0.75,-,1.07,1.20,1.59,0.92,0.26,1.04,1.31,0.50,0.62,0.32,0.35,2.47,-,1.35,-,1.69,0.20,0.20,0.77,0.15,1.01,0.17,22.67,0.36,-,0.17,0.81,8.01,0.14,0.11,12.21,0.53,0.13,2.10,1.28,-,0.52,-,1.58,1.42,2.60,7.63,0.82,1.95,5.31,2.00,0.63
1958,43,0.13,8.48,2.01,1.56,1.03,5.46,3.11,-,-,0.56,1.45,0.66,1.39,0.50,0.74,3.18,-,1.69,-,1.27,0.17,0.54,0.78,0.03,-,0.26,14.86,0.43,2.23,-,1.27,2.26,0.40,0.34,6.60,0.61,-,2.97,4.03,-,0.17,-,1.70,1.45,1.18,1.84,0.84,1.15,5.42,-,0.63
1958,44,0.70,6.70,1.42,0.87,1.48,4.44,4.95,-,-,0.43,2.00,0.99,2.94,0.42,1.03,1.22,-,2.94,0.16,1.69,0.70,0.76,0.87,0.06,1.01,1.03,-,1.08,-,-,1.19,2.93,0.34,0.11,12.38,0.49,0.04,-,-,-,-,0.76,1.30,1.45,4.38,11.84,-,-,-,1.85,0.63
1958,45,0.19,2.68,1.76,0.23,1.53,4.62,4.17,-,0.13,0.73,0.32,1.82,-,0.61,1.31,1.74,-,0.51,0.19,0.42,0.80,1.44,0.74,0.03,0.34,0.26,22.82,0.29,-,3.10,2.24,1.69,0.49,0.21,13.37,0.94,0.40,3.84,4.00,0.12,0.04,0.30,2.02,1.05,1.42,8.16,1.28,2.20,6.02,1.54,-
